dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value
Hyvw9VnZ2ch,2022Q2,dRcaKumSx2h,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,pthlRKVLgNp,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,n5SZuEC3O1j,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,qr4pPLTe6Ki,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,DsuExtGvONG,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,CpZyeEzz39h,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,MAtmMxsNpeZ,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,sAnH4cWV41G,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,gsIY3JD3iHh,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,t0V5NCdjdPi,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,dSuHNzaRaSf,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,dl9g8UYxk20,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,Z6ZZLw50mAM,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,Nv5WX50ktwr,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,qiBueINJbti,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,wgqFTVU7Iky,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,DVF2BNdSzV9,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,VSHfWQyhzUu,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,o3nzTkLC1Pl,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,KCPICjUZcE4,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,z8MwD6T43n2,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,VsFXXXagVmp,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,yVFdJkYsLK5,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,hWWRAoV26mI,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,yIcfnuZhejK,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,eSZjKIwHPYi,undUoo1tECg,70212,1
Hyvw9VnZ2ch,2022Q2,IRD5QXalHtJ,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,srTptJGYtcK,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,admxsO3fTtq,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,p9u7nMWHEgF,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,pEAFBcOJIVF,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,t3snPDHuVBW,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,lUDMkJxSxHL,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,oJNbeCd6bvb,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,Uih0KGtvZeo,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,aUMEQzUKI0K,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,dZrjKdqCi1w,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,FmAQ159jI3w,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,z8UkGdr2xNs,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,ZifoCg4OvIj,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,c6yCKEAemfr,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,jhngb8KdYU1,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,yYG52aLO1GK,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,t0KQQSZk9rF,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,ZrUjQFzR1gM,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,A0e3A15Lh1d,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,kKsL2QkNR4K,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,X6efCWparbb,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,NJKcpotvrAQ,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,gVZ58EQOH6K,undUoo1tECg,70212,1
Hyvw9VnZ2ch,2022Q2,RiIZqF2hfqY,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,KjMGcLd3XXd,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,DAcTRfO0CNG,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,XFEHZnnEGkT,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,vugElbQMtcL,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,tfEtbnUgkGv,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,PPb3XMcCAf3,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,ZWAdop7zYgJ,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,JnsP1SLvvsw,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,nYIBsKHueFr,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,TWJPFfCeHES,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,YBG39jGSV17,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,d3thFMLEOGr,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,bifefa8JnfN,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,awoAlwC06Go,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,e2cMNKCnHOw,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,xfxtwRZ7Ejp,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,i4KTQ0RGK3T,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,hFwwNnFm1B8,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,U6Mo4GsQKwT,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,webeuXrveDi,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,I2tQnsS7wn6,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,tNf8m963xKK,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,aoY0wrz6qBF,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,QxSfgx5QfT7,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,FdqK3U8rDRX,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,QTFJClMfP8c,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,V1MbBFGqwbB,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,KQYxmgQNUSD,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,ZKVzRmYkKzQ,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,lKLoN95Lufh,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,lYNYlzUvgos,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,vIB6Ofu2fJp,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,asg9aIblmr6,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,j7218NqxjYe,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,QvQ5bpVOJDj,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,nmdSUueCjti,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,elnT3rmS6qj,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,WQny6fFqvYX,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,kdUL3XxL1bF,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,JTNDUJAu3DA,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,MzafLLW5jpx,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,ME9FWjRMe4e,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,TJp862VOKlS,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,uUmAJIXkmsO,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,GTQqEhUUV1F,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,dSJcUkmJWvZ,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,I6v4GYaXpQC,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,hCuRPOStRLU,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,QtJyTjN5faU,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,UBe2SLdSmxV,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,KxEa3dXzAYv,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,QDkCAOGVng6,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,IJwB2CRmy7D,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,DfdvXXyNSoV,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,rlAmYWNUTnR,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,l7dBO27dhA6,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,xf9Q4yYDlq5,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,rnZaJL4iEBz,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,kny7mdXnSEx,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,RovRnV9RWFd,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,Kwts2m2rUUp,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,TM31sX4CThP,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,Ui58kwN6uQ0,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,SfB5NwJXaot,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,AEZgWxwdbd9,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,BRlA0HkkMGM,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,RxHTSbz8VN5,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,euFWewBZ5Xr,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,v4ZYs2QjOQO,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,wtV2TtEPCCZ,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,aoJNeHN9JFY,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,DhPZWGceA1Q,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,SufFhnSEIKA,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,GDCM1IWa7Zh,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,KujnNfVcY2N,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,dQk8ubXxXLX,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,d9VvJxm3TX0,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,EQs1z4T6WiJ,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,VqeMGiX9sMV,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,XvVmyn071HT,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,QCY2lUMpt7f,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,T6VbSgxjG4o,undUoo1tECg,70212,0
Hyvw9VnZ2ch,2022Q2,a1KCMV2VRpC,undUoo1tECg,70212,0
ScQASwweWXL,2022Q2,X7deWPhTiIy,dUCNvz8ByrS,70212,37
ScQASwweWXL,2022Q2,U8feQBluEhj,dUCNvz8ByrS,70212,157
ScQASwweWXL,2022Q2,ccixNtjWLkf,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,nvJQYEQIFFM,dUCNvz8ByrS,70212,43
ScQASwweWXL,2022Q2,YIxt0WtezdT,dUCNvz8ByrS,70212,385
ScQASwweWXL,2022Q2,f0WCSs2fwvv,dUCNvz8ByrS,70212,6
ScQASwweWXL,2022Q2,XLt8l1uPicg,dUCNvz8ByrS,70212,133
ScQASwweWXL,2022Q2,DW7NajJs9ry,dUCNvz8ByrS,70212,90
ScQASwweWXL,2022Q2,e9NQxtBNruk,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,P91Rf8wCj7Z,dUCNvz8ByrS,70212,6
ScQASwweWXL,2022Q2,DXrgpyCKD21,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,zFzYdXMnPoP,dUCNvz8ByrS,70212,47
ScQASwweWXL,2022Q2,cGvhZR5kDxQ,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,dYIdx3HoWbL,dUCNvz8ByrS,70212,4
ScQASwweWXL,2022Q2,F42k81lXXMO,dUCNvz8ByrS,70212,6
ScQASwweWXL,2022Q2,dRcaKumSx2h,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,pthlRKVLgNp,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,n5SZuEC3O1j,dUCNvz8ByrS,70212,1
ScQASwweWXL,2022Q2,qr4pPLTe6Ki,dUCNvz8ByrS,70212,1
ScQASwweWXL,2022Q2,DsuExtGvONG,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,CpZyeEzz39h,dUCNvz8ByrS,70212,52
ScQASwweWXL,2022Q2,MAtmMxsNpeZ,dUCNvz8ByrS,70212,4
ScQASwweWXL,2022Q2,sAnH4cWV41G,dUCNvz8ByrS,70212,4
ScQASwweWXL,2022Q2,gsIY3JD3iHh,dUCNvz8ByrS,70212,42
ScQASwweWXL,2022Q2,t0V5NCdjdPi,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,dSuHNzaRaSf,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,dl9g8UYxk20,dUCNvz8ByrS,70212,1
ScQASwweWXL,2022Q2,Z6ZZLw50mAM,dUCNvz8ByrS,70212,6
ScQASwweWXL,2022Q2,Nv5WX50ktwr,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,qiBueINJbti,dUCNvz8ByrS,70212,35
ScQASwweWXL,2022Q2,wgqFTVU7Iky,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,DVF2BNdSzV9,dUCNvz8ByrS,70212,12
ScQASwweWXL,2022Q2,VSHfWQyhzUu,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,o3nzTkLC1Pl,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,KCPICjUZcE4,dUCNvz8ByrS,70212,70
ScQASwweWXL,2022Q2,z8MwD6T43n2,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,VsFXXXagVmp,dUCNvz8ByrS,70212,15
ScQASwweWXL,2022Q2,yVFdJkYsLK5,dUCNvz8ByrS,70212,4
ScQASwweWXL,2022Q2,hWWRAoV26mI,dUCNvz8ByrS,70212,7
ScQASwweWXL,2022Q2,yIcfnuZhejK,dUCNvz8ByrS,70212,5
ScQASwweWXL,2022Q2,eSZjKIwHPYi,dUCNvz8ByrS,70212,233
ScQASwweWXL,2022Q2,IRD5QXalHtJ,dUCNvz8ByrS,70212,4
ScQASwweWXL,2022Q2,srTptJGYtcK,dUCNvz8ByrS,70212,251
ScQASwweWXL,2022Q2,admxsO3fTtq,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,p9u7nMWHEgF,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,pEAFBcOJIVF,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,t3snPDHuVBW,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,lUDMkJxSxHL,dUCNvz8ByrS,70212,6
ScQASwweWXL,2022Q2,oJNbeCd6bvb,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,Uih0KGtvZeo,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,aUMEQzUKI0K,dUCNvz8ByrS,70212,1
ScQASwweWXL,2022Q2,dZrjKdqCi1w,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,FmAQ159jI3w,dUCNvz8ByrS,70212,12
ScQASwweWXL,2022Q2,z8UkGdr2xNs,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,ZifoCg4OvIj,dUCNvz8ByrS,70212,7
ScQASwweWXL,2022Q2,c6yCKEAemfr,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,jhngb8KdYU1,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,yYG52aLO1GK,dUCNvz8ByrS,70212,2
ScQASwweWXL,2022Q2,t0KQQSZk9rF,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,ZrUjQFzR1gM,dUCNvz8ByrS,70212,33
ScQASwweWXL,2022Q2,A0e3A15Lh1d,dUCNvz8ByrS,70212,3
ScQASwweWXL,2022Q2,kKsL2QkNR4K,dUCNvz8ByrS,70212,5
ScQASwweWXL,2022Q2,X6efCWparbb,dUCNvz8ByrS,70212,1
ScQASwweWXL,2022Q2,NJKcpotvrAQ,dUCNvz8ByrS,70212,13
ScQASwweWXL,2022Q2,gVZ58EQOH6K,dUCNvz8ByrS,70212,233
ScQASwweWXL,2022Q2,RiIZqF2hfqY,dUCNvz8ByrS,70212,95
ScQASwweWXL,2022Q2,KjMGcLd3XXd,dUCNvz8ByrS,70212,129
ScQASwweWXL,2022Q2,DAcTRfO0CNG,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,XFEHZnnEGkT,dUCNvz8ByrS,70212,1
ScQASwweWXL,2022Q2,vugElbQMtcL,dUCNvz8ByrS,70212,30
ScQASwweWXL,2022Q2,tfEtbnUgkGv,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,PPb3XMcCAf3,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,ZWAdop7zYgJ,dUCNvz8ByrS,70212,17
ScQASwweWXL,2022Q2,JnsP1SLvvsw,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,nYIBsKHueFr,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,TWJPFfCeHES,dUCNvz8ByrS,70212,183
ScQASwweWXL,2022Q2,YBG39jGSV17,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,d3thFMLEOGr,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,bifefa8JnfN,dUCNvz8ByrS,70212,148
ScQASwweWXL,2022Q2,awoAlwC06Go,dUCNvz8ByrS,70212,10
ScQASwweWXL,2022Q2,e2cMNKCnHOw,dUCNvz8ByrS,70212,3
ScQASwweWXL,2022Q2,xfxtwRZ7Ejp,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,i4KTQ0RGK3T,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,hFwwNnFm1B8,dUCNvz8ByrS,70212,13
ScQASwweWXL,2022Q2,U6Mo4GsQKwT,dUCNvz8ByrS,70212,68
ScQASwweWXL,2022Q2,webeuXrveDi,dUCNvz8ByrS,70212,278
ScQASwweWXL,2022Q2,I2tQnsS7wn6,dUCNvz8ByrS,70212,54
ScQASwweWXL,2022Q2,tNf8m963xKK,dUCNvz8ByrS,70212,72
ScQASwweWXL,2022Q2,aoY0wrz6qBF,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,QxSfgx5QfT7,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,FdqK3U8rDRX,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,QTFJClMfP8c,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,V1MbBFGqwbB,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,KQYxmgQNUSD,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,ZKVzRmYkKzQ,dUCNvz8ByrS,70212,257
ScQASwweWXL,2022Q2,lKLoN95Lufh,dUCNvz8ByrS,70212,36
ScQASwweWXL,2022Q2,lYNYlzUvgos,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,vIB6Ofu2fJp,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,asg9aIblmr6,dUCNvz8ByrS,70212,9
ScQASwweWXL,2022Q2,j7218NqxjYe,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,QvQ5bpVOJDj,dUCNvz8ByrS,70212,7
ScQASwweWXL,2022Q2,nmdSUueCjti,dUCNvz8ByrS,70212,72
ScQASwweWXL,2022Q2,elnT3rmS6qj,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,WQny6fFqvYX,dUCNvz8ByrS,70212,45
ScQASwweWXL,2022Q2,kdUL3XxL1bF,dUCNvz8ByrS,70212,112
ScQASwweWXL,2022Q2,JTNDUJAu3DA,dUCNvz8ByrS,70212,4
ScQASwweWXL,2022Q2,MzafLLW5jpx,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,ME9FWjRMe4e,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,TJp862VOKlS,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,uUmAJIXkmsO,dUCNvz8ByrS,70212,452
ScQASwweWXL,2022Q2,GTQqEhUUV1F,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,dSJcUkmJWvZ,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,I6v4GYaXpQC,dUCNvz8ByrS,70212,6
ScQASwweWXL,2022Q2,hCuRPOStRLU,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,QtJyTjN5faU,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,UBe2SLdSmxV,dUCNvz8ByrS,70212,4
ScQASwweWXL,2022Q2,KxEa3dXzAYv,dUCNvz8ByrS,70212,3
ScQASwweWXL,2022Q2,QDkCAOGVng6,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,IJwB2CRmy7D,dUCNvz8ByrS,70212,3
ScQASwweWXL,2022Q2,DfdvXXyNSoV,dUCNvz8ByrS,70212,54
ScQASwweWXL,2022Q2,rlAmYWNUTnR,dUCNvz8ByrS,70212,301
ScQASwweWXL,2022Q2,l7dBO27dhA6,dUCNvz8ByrS,70212,75
ScQASwweWXL,2022Q2,xf9Q4yYDlq5,dUCNvz8ByrS,70212,8
ScQASwweWXL,2022Q2,rnZaJL4iEBz,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,kny7mdXnSEx,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,RovRnV9RWFd,dUCNvz8ByrS,70212,26
ScQASwweWXL,2022Q2,Kwts2m2rUUp,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,TM31sX4CThP,dUCNvz8ByrS,70212,26
ScQASwweWXL,2022Q2,Ui58kwN6uQ0,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,SfB5NwJXaot,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,AEZgWxwdbd9,dUCNvz8ByrS,70212,104
ScQASwweWXL,2022Q2,BRlA0HkkMGM,dUCNvz8ByrS,70212,116
ScQASwweWXL,2022Q2,RxHTSbz8VN5,dUCNvz8ByrS,70212,50
ScQASwweWXL,2022Q2,euFWewBZ5Xr,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,v4ZYs2QjOQO,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,wtV2TtEPCCZ,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,aoJNeHN9JFY,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,DhPZWGceA1Q,dUCNvz8ByrS,70212,17
ScQASwweWXL,2022Q2,SufFhnSEIKA,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,GDCM1IWa7Zh,dUCNvz8ByrS,70212,70
ScQASwweWXL,2022Q2,KujnNfVcY2N,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,dQk8ubXxXLX,dUCNvz8ByrS,70212,1
ScQASwweWXL,2022Q2,d9VvJxm3TX0,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,EQs1z4T6WiJ,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,VqeMGiX9sMV,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,XvVmyn071HT,dUCNvz8ByrS,70212,7
ScQASwweWXL,2022Q2,QCY2lUMpt7f,dUCNvz8ByrS,70212,3
ScQASwweWXL,2022Q2,T6VbSgxjG4o,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,a1KCMV2VRpC,dUCNvz8ByrS,70212,0
ScQASwweWXL,2022Q2,X7deWPhTiIy,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,U8feQBluEhj,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,ccixNtjWLkf,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,nvJQYEQIFFM,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,YIxt0WtezdT,wbJ9Nh2jqUG,70212,45
ScQASwweWXL,2022Q2,f0WCSs2fwvv,wbJ9Nh2jqUG,70212,1
ScQASwweWXL,2022Q2,XLt8l1uPicg,wbJ9Nh2jqUG,70212,130
ScQASwweWXL,2022Q2,DW7NajJs9ry,wbJ9Nh2jqUG,70212,2
ScQASwweWXL,2022Q2,e9NQxtBNruk,wbJ9Nh2jqUG,70212,1
ScQASwweWXL,2022Q2,P91Rf8wCj7Z,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,DXrgpyCKD21,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,zFzYdXMnPoP,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,cGvhZR5kDxQ,wbJ9Nh2jqUG,70212,1
ScQASwweWXL,2022Q2,dYIdx3HoWbL,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,F42k81lXXMO,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,dRcaKumSx2h,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,pthlRKVLgNp,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,n5SZuEC3O1j,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,qr4pPLTe6Ki,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,DsuExtGvONG,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,CpZyeEzz39h,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,MAtmMxsNpeZ,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,sAnH4cWV41G,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,gsIY3JD3iHh,wbJ9Nh2jqUG,70212,0
ScQASwweWXL,2022Q2,t0V5NCdjdPi,wbJ9Nh2jqUG,70212,0
